[07:52:00] [INIT] KubeJS 2101.7.2-build.295; MC 2101 NeoForge
[07:52:02] [INFO] Loaded script server_scripts:tags/fluids/neoforge/plantoil.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/fluids/neoforge/water.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/accessories/accessories.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/ae2/can_remove_color.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/ars_nouveau/golem.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/ars_nouveau/ritual_tablet.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/arts_and_crafts/cork_logs.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/chisel/chisel_types.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/cursedearth/spreadable.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/enigmatica/beheading.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/justdirethings/goo.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/justdirethings/goo_revive.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/justdirethings/upgrades.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/malum/materials.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/malum/mob_drops.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/malum/soul_shatter_capable_weapons.js in 0.001 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/candles.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/cluster_max_harvestables.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/coral_blocks.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/coral_fans.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/coral_plants.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/enchantable.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/glowstone.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/logs.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/logs_that_burn.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/meat.js in 0.0 s
[07:52:02] [INFO] Loaded script server_scripts:tags/item/minecraft/pickaxes.js in 0.001 s
